day,hr,mwh_ahead,mwh
8/30/18,8,1403,1290.1
8/30/18,9,1424.8,1393.1
8/30/18,10,1458.8,1489.4
8/30/18,11,1623.1,1575.2
8/30/18,12,1579.9,1646.4
8/30/18,13,1619.6,1700.4
8/30/18,14,1797,1735.6
8/30/18,15,1825.8,1741.6
8/30/18,16,1775.9,1753.3
8/30/18,17,1715.8,1720.5
8/30/18,18,1671.1,1658.2
8/30/18,19,1522.6,1586.6
8/30/18,20,1469.7,1536.3
8/30/18,21,1418,1478.7
8/30/18,22,1345.6,1370.2
8/30/18,23,1213.2,1239.5
8/30/18,24,1085.7,1112.6
8/31/18,1,1022.7,1023.3
8/31/18,2,973,957.6
8/31/18,3,922.7,907.9
8/31/18,4,897.2,871.9
8/31/18,5,868.2,866
8/31/18,6,896.8,891.8
8/31/18,7,1030.4,947
8/31/18,8,1108.7,1015.5
8/31/18,9,1114.6,1071.6
8/31/18,10,1152.1,1116.3
8/31/18,11,1160.1,1147.3
8/31/18,12,1207.2,1177.9
8/31/18,13,1215.2,1194.4
8/31/18,14,1204.1,1214
8/31/18,15,1212.8,1216.3
8/31/18,16,1202.9,1212.1
8/31/18,17,1198.5,1191.6
8/31/18,18,1166.7,1153.7
8/31/18,19,1156.5,1103.3
8/31/18,20,1142.2,1075.7
8/31/18,21,1119.6,1047.4
8/31/18,22,1061.6,987.4
8/31/18,23,943.4,914.1
8/31/18,24,852.3,831.5
9/1/18,1,850.2,775.7
9/1/18,2,719.5,735.9
9/1/18,3,696.3,706.2
9/1/18,4,677,691.8
9/1/18,5,667.2,688
9/1/18,6,677.7,694.4
9/1/18,7,688.5,716.6
9/1/18,8,815.2,771.4
9/1/18,9,835.9,847.5
9/1/18,10,867.4,909.5
9/1/18,11,905,948.4
9/1/18,12,940,977.9
9/1/18,13,956.6,1008.6
9/1/18,14,985,1038.3
9/1/18,15,1002.9,1069.1
9/1/18,16,984.2,1093.3
9/1/18,17,989.4,1110.9
9/1/18,18,987.3,1109.6
9/1/18,19,1011.5,1078
9/1/18,20,1041.6,1055.5
9/1/18,21,985.9,1040.2
9/1/18,22,943.5,984.4
9/1/18,23,894.2,918.7
9/1/18,24,878.8,847.1
9/2/18,1,716.7,782.9
9/2/18,2,698.8,749.9
9/2/18,3,666.8,717.3
9/2/18,4,652.6,696.5
9/2/18,5,635.3,685.9
9/2/18,6,655.8,688.2
9/2/18,7,665.8,698.7
9/2/18,8,730.7,751.6
9/2/18,9,800,830
9/2/18,10,859.3,902
9/2/18,11,993.7,958.8
9/2/18,12,1034.4,1008.4
9/2/18,13,1077.5,1061
9/2/18,14,1121.9,1098
9/2/18,15,1142.6,1131.9
9/2/18,16,1179.1,1156.5
9/2/18,17,1203.7,1174.6
9/2/18,18,1188.3,1179.6
9/2/18,19,1173.2,1146.9
9/2/18,20,1178.1,1130.8
9/2/18,21,1174.5,1123.7
9/2/18,22,1106.6,1074.1
9/2/18,23,1007.1,1010.2
9/2/18,24,901.5,935.5
9/3/18,1,834.4,882.9
9/3/18,2,796.2,843.7
9/3/18,3,766.1,827.3
9/3/18,4,748.3,813.1
9/3/18,5,744.6,817.5
9/3/18,6,728.2,839.2
9/3/18,7,752.1,875.5
9/3/18,8,817.8,927.1
9/3/18,9,899.3,1005.1
9/3/18,10,994.2,1108.3
9/3/18,11,1093.4,1237.7
9/3/18,12,1173.2,1356.6
9/3/18,13,1298.1,1453.1
9/3/18,14,1336.5,1520.4
9/3/18,15,1369.8,1556.3
9/3/18,16,1391,1584.5
9/3/18,17,1422.7,1605.2
9/3/18,18,1411.3,1611.5
9/3/18,19,1386.6,1567.7
9/3/18,20,1380.7,1544.5
9/3/18,21,1351.6,1505.4
9/3/18,22,1293.5,1406
9/3/18,23,1182.2,1280.4
9/3/18,24,1047,1160.7
9/4/18,1,1057.4,1083.5
9/4/18,2,996.2,1027.8
9/4/18,3,1036.6,990.4
9/4/18,4,1002.9,968.3
9/4/18,5,1008.2,969.7
9/4/18,6,993.8,1017.7
9/4/18,7,1080.6,1112.1
9/4/18,8,1174.2,1212.7
9/4/18,9,1287.2,1317.5
9/4/18,10,1378.1,1421.8
9/4/18,11,1472.5,1510.3
9/4/18,12,1554.1,1587
9/4/18,13,1652.6,1628.5
9/4/18,14,1673.4,1656.7
9/4/18,15,1669.2,1664.5
9/4/18,16,1702.4,1675.7
9/4/18,17,1678.7,1665.3
9/4/18,18,1638.3,1622.5
9/4/18,19,1585.5,1559.7
9/4/18,20,1450.9,1520.8
9/4/18,21,1477.1,1460
9/4/18,22,1368.9,1347.2
9/4/18,23,1260,1211.4
9/4/18,24,1076.7,1093.1
9/5/18,1,1008,1006.8
9/5/18,2,924.4,949.6
9/5/18,3,876,912.3
9/5/18,4,859,889.8
9/5/18,5,874.1,893.6
9/5/18,6,962.8,939.6
9/5/18,7,1024.8,1023.2
9/5/18,8,1078.1,1108.6
9/5/18,9,1153.4,1173.1
9/5/18,10,1235.5,1252.7
9/5/18,11,1329.1,1344.7
9/5/18,12,1382.9,1418.1
9/5/18,13,1478.2,1475.2
9/5/18,14,1605.2,1529.3
9/5/18,15,1670.3,1560.5
9/5/18,16,1641,1578.5
9/5/18,17,1621.2,1573.5
9/5/18,18,1598.1,1538.2
9/5/18,19,1553.4,1481.4
9/5/18,20,1474.7,1443.8
9/5/18,21,1448.2,1399.5
9/5/18,22,1261.2,1313.7
9/5/18,23,1129.4,1201.9
9/5/18,24,1007.6,1097.5
9/6/18,1,1119.2,1025.2
9/6/18,2,1103.4,981.2
9/6/18,3,1037.6,949.5
9/6/18,4,1003.1,930.1
9/6/18,5,1049.4,937.1
9/6/18,6,1052.5,994.1
9/6/18,7,1225.7,1102
9/6/18,8,1269.3,1190.8
9/6/18,9,1345.2,1260.9
9/6/18,10,1441.9,1350.2
9/6/18,11,1501.7,1448.7
9/6/18,12,1556.4,1551.1
9/6/18,13,1595.6,1644
9/6/18,14,1654.8,1722.7
9/6/18,15,1779.8,1769.1
9/6/18,16,1763.9,1797.7
9/6/18,17,1738.4,1778.9
9/6/18,18,1687,1613.7
9/6/18,19,1638.3,1511.3
9/6/18,20,1513.1,1473
9/6/18,21,1469.7,1400.9
9/6/18,22,1354.2,1312
9/6/18,23,1205.3,1198.6
9/6/18,24,1077.2,1087.9
9/7/18,1,983.5,1008.9
9/7/18,2,958.4,960.5
9/7/18,3,887.9,925.4
9/7/18,4,889.8,900.7
9/7/18,5,892.6,897.4
9/7/18,6,922,926.3
9/7/18,7,1017.3,988.1
9/7/18,8,1020,1029
9/7/18,9,1064,1047.4
9/7/18,10,1112.5,1074.5
9/7/18,11,1186.3,1095.6
9/7/18,12,1215.1,1098
9/7/18,13,1222.1,1088.8
9/7/18,14,1232.2,1087.6
9/7/18,15,1248.2,1071.5
9/7/18,16,1262.5,1060.6
9/7/18,17,1263.1,1047.7
9/7/18,18,1217.9,1024.8
9/7/18,19,1185.2,1022.1
9/7/18,20,1137.5,1035.4
9/7/18,21,1097.3,1019.9
9/7/18,22,1044.7,972.5
9/7/18,23,951.3,907.5
9/7/18,24,877.9,834.5
9/8/18,1,785.7,782.5
9/8/18,2,766,751.5
9/8/18,3,733.6,727
9/8/18,4,737.1,712
9/8/18,5,702.7,709.5
9/8/18,6,733.1,718.9
9/8/18,7,693.8,741.9
9/8/18,8,739.9,785.5
9/8/18,9,805.7,840.4
9/8/18,10,860.4,880.6
9/8/18,11,897.5,907.9
9/8/18,12,892.4,910.2
9/8/18,13,940.4,913
9/8/18,14,951.6,904
9/8/18,15,1014.7,891.7
9/8/18,16,1034.5,874.5
9/8/18,17,1017.8,874.3
9/8/18,18,971.6,876.3
9/8/18,19,985.6,879.7
9/8/18,20,957.7,889.6
9/8/18,21,947.7,866.2
9/8/18,22,895.8,817.1
9/8/18,23,805.3,763.2
9/8/18,24,742.6,706.9
9/9/18,1,678.2,654.5
9/9/18,2,640.3,631.9
9/9/18,3,580.1,610.6
9/9/18,4,602.8,596.1
9/9/18,5,600.2,594.2
9/9/18,6,597.9,600
9/9/18,7,568.2,615.4
9/9/18,8,629,647.2
9/9/18,9,728,701
9/9/18,10,778.9,748.2
9/9/18,11,832.4,780.8
9/9/18,12,841.4,801.8
9/9/18,13,870.3,820.7
9/9/18,14,860.5,815.9
9/9/18,15,884.6,806.4
9/9/18,16,885,805.6
9/9/18,17,894.7,810.2
9/9/18,18,935,821.5
9/9/18,19,956.3,840.4
9/9/18,20,956.4,858.5
9/9/18,21,940.5,836.3
9/9/18,22,853.5,783.9
9/9/18,23,780.2,716.2
9/9/18,24,702.3,661.5
9/10/18,1,657.2,630.2
9/10/18,2,632.1,603.8
9/10/18,3,628.3,587.9
9/10/18,4,619.9,588.8
9/10/18,5,622.7,602.1
9/10/18,6,660.4,645.5
9/10/18,7,793,736
9/10/18,8,871.7,811.6
9/10/18,9,879.8,853.6
9/10/18,10,921.6,889.7
9/10/18,11,959.6,911.9
9/10/18,12,970.5,923.2
9/10/18,13,952.9,927.8
9/10/18,14,980.2,931.5
9/10/18,15,984.3,924
9/10/18,16,1020.2,915.8
9/10/18,17,1004.2,917.4
9/10/18,18,990.2,928.2
9/10/18,19,1039.5,938.6
9/10/18,20,1042.1,941.5
9/10/18,21,1027.3,909.6
9/10/18,22,916.9,854
9/10/18,23,839.5,775.9
9/10/18,24,766.2,713.3
9/11/18,1,759.8,665.6
9/11/18,2,729.4,645.1
9/11/18,3,727.2,638.3
9/11/18,4,721.6,640.5
9/11/18,5,732.2,654.6
9/11/18,6,788.2,707.7
9/11/18,7,918.6,802.6
9/11/18,8,1004.1,876.3
9/11/18,9,1057.4,932
9/11/18,10,1121.7,974.5
9/11/18,11,1161.5,1011.5
9/11/18,12,1224.5,1046.9
9/11/18,13,1264,1071.6
9/11/18,14,1281.8,1130.2
9/11/18,15,1325.8,1177.5
9/11/18,16,1353.9,1216.9
9/11/18,17,1344.4,1249.1
9/11/18,18,1323.3,1247.4
9/11/18,19,1323.8,1230.2
9/11/18,20,1309.4,1232.6
9/11/18,21,1279.9,1197.8
9/11/18,22,1154.4,1123.1
9/11/18,23,1044.4,1024
9/11/18,24,942.5,933.1
9/12/18,1,834.1,866.8
9/12/18,2,800.7,825.4
9/12/18,3,776.3,807.7
9/12/18,4,764.9,797.5
9/12/18,5,768.1,806.6
9/12/18,6,808.3,852.1
9/12/18,7,970.8,936.6
9/12/18,8,1047.8,1015.8
9/12/18,9,1073.1,1072.2
9/12/18,10,1126.8,1108.7
9/12/18,11,1152.8,1133.1
9/12/18,12,1197.9,1141.8
9/12/18,13,1206.9,1135.9
9/12/18,14,1241.2,1126.7
9/12/18,15,1267.4,1110.8
9/12/18,16,1266.8,1082.7
9/12/18,17,1260.6,1071.7
9/12/18,18,1208.8,1057.5
9/12/18,19,1194.9,1057.2
9/12/18,20,1213.7,1065.6
9/12/18,21,1183.7,1033.2
9/12/18,22,1069.5,970.5
9/12/18,23,970.7,891.7
9/12/18,24,882.3,814.3
9/13/18,1,793.1,761.1
9/13/18,2,768.2,728.6
9/13/18,3,745.3,705.7
9/13/18,4,729.2,698.7
9/13/18,5,737.7,711.3
9/13/18,6,775.2,760.9
9/13/18,7,878.4,857.5
9/13/18,8,954.1,925.8
9/13/18,9,997.2,960.2
9/13/18,10,1048.5,993.6
9/13/18,11,1064.8,1020.5
9/13/18,12,1072.9,1043.6
9/13/18,13,1125.3,1051.9
9/13/18,14,1149.3,1064.1
9/13/18,15,1161.1,1066.9
9/13/18,16,1142.2,1061.2
9/13/18,17,1141.8,1061.5
9/13/18,18,1138.9,1059.2
9/13/18,19,1161,1058.5
9/13/18,20,1149.9,1072.3
9/13/18,21,1126.9,1049.1
9/13/18,22,1025.9,988.4
9/13/18,23,899.9,906.9
9/13/18,24,816,821.7
9/14/18,1,752.2,762.3
9/14/18,2,748.5,722.6
9/14/18,3,702.5,703.2
9/14/18,4,695.2,690.9
9/14/18,5,704.1,695.2
9/14/18,6,758.9,738.9
9/14/18,7,851.5,826.2
9/14/18,8,918.9,896.1
9/14/18,9,997.1,954.3
9/14/18,10,1013.7,1010.9
9/14/18,11,1018.9,1058.8
9/14/18,12,1030.2,1092.9
9/14/18,13,1032.6,1096
9/14/18,14,1043.3,1097.8
9/14/18,15,1053.8,1099
9/14/18,16,1063.2,1097.3
9/14/18,17,1056,1085.8
9/14/18,18,1082.4,1076.3
9/14/18,19,1067.5,1060.6
9/14/18,20,1020.7,1062.5
9/14/18,21,982.5,1035.7
9/14/18,22,965.4,988.7
9/14/18,23,849.7,897.8
9/14/18,24,758.4,819.1
9/15/18,1,737.6,763
9/15/18,2,700,722.5
9/15/18,3,711.4,713.7
9/15/18,4,693.1,697.8
9/15/18,5,668.8,694.3
9/15/18,6,683.5,711.3
9/15/18,7,722,749.7
9/15/18,8,757.5,797.6
9/15/18,9,797.8,855.1
9/15/18,10,859.1,903.5
9/15/18,11,889.9,936.7
9/15/18,12,922.8,965.5
9/15/18,13,958.4,994.1
9/15/18,14,975.5,1031
9/15/18,15,1022.1,1061.9
9/15/18,16,1032.1,1076.3
9/15/18,17,1036.6,1090.8
9/15/18,18,1034.6,1085.3
9/15/18,19,1006.1,1048.1
9/15/18,20,1011.8,1040.3
9/15/18,21,1007.1,1006.4
9/15/18,22,893.7,946.6
9/15/18,23,856.7,877.9
9/15/18,24,780.8,804.2
9/16/18,1,768.6,749.8
9/16/18,2,734,708
9/16/18,3,719.5,680.2
9/16/18,4,702.9,664.7
9/16/18,5,704.2,658.2
9/16/18,6,718.6,660.9
9/16/18,7,724.6,674
9/16/18,8,765.4,713.3
9/16/18,9,823.6,784
9/16/18,10,877.3,854.9
9/16/18,11,950.6,921.7
9/16/18,12,990.7,987.5
9/16/18,13,1031.4,1054.7
9/16/18,14,1058.2,1107.6
9/16/18,15,1091.4,1145.6
9/16/18,16,1112.2,1183.7
9/16/18,17,1130.4,1208.4
9/16/18,18,1117.4,1209.8
9/16/18,19,1088.3,1172.5
9/16/18,20,1092.6,1168.4
9/16/18,21,1052.4,1134.9
9/16/18,22,958.5,1048.5
9/16/18,23,867.5,951.9
9/16/18,24,795,856.4
9/17/18,1,764.7,800
9/17/18,2,727.4,760.1
9/17/18,3,709.1,741.2
9/17/18,4,696.3,734.2
9/17/18,5,706.2,744.8
9/17/18,6,747.5,802.7
9/17/18,7,871.3,895.4
9/17/18,8,943.3,964.4
9/17/18,9,1011.2,1014.8
9/17/18,10,1056.4,1081.5
9/17/18,11,1116.7,1142.8
9/17/18,12,1158.9,1198.1
9/17/18,13,1192.6,1231.3
9/17/18,14,1230.9,1260.9
9/17/18,15,1280.6,1265.1
9/17/18,16,1269.4,1256.7
9/17/18,17,1263,1253.1
9/17/18,18,1239.5,1234.5
9/17/18,19,1205.8,1224.5
9/17/18,20,1228.1,1236.5
9/17/18,21,1182.5,1194.1
9/17/18,22,1062.9,1124.3
9/17/18,23,967.4,1030.7
9/17/18,24,879.2,943.9
9/18/18,1,843.1,872.8
9/18/18,2,817.9,833.7
9/18/18,3,828.2,811.6
9/18/18,4,776.7,806.1
9/18/18,5,795.1,820.3
9/18/18,6,878.2,871.1
9/18/18,7,997,979.3
9/18/18,8,1074,1063.4
9/18/18,9,1100.1,1117.8
9/18/18,10,1149,1162.9
9/18/18,11,1197.5,1192.2
9/18/18,12,1219.4,1212.1
9/18/18,13,1195.6,1220.4
9/18/18,14,1232.9,1214.2
9/18/18,15,1247.7,1184.6
9/18/18,16,1234.9,1164.5
9/18/18,17,1227.2,1162.7
9/18/18,18,1212.8,1151.2
9/18/18,19,1209.9,1145.2
9/18/18,20,1241.5,1159.7
9/18/18,21,1223.8,1115
9/18/18,22,1109.7,1043.3
9/18/18,23,992.1,951.3
9/18/18,24,891.7,864.5
9/19/18,1,825.8,799.5
9/19/18,2,792.8,758.4
9/19/18,3,771.3,734.4
9/19/18,4,763.6,726.4
9/19/18,5,758.1,730.5
9/19/18,6,795.6,792.1
9/19/18,7,905.7,885.8
9/19/18,8,995.6,939.6
9/19/18,9,1011.6,970.3
9/19/18,10,1043.8,993.6
9/19/18,11,1068.5,1008.3
9/19/18,12,1083.2,1019.4
9/19/18,13,1090.7,1022.9
9/19/18,14,1073.5,1034
9/19/18,15,1073.4,1018.8
9/19/18,16,1066.5,1006.9
9/19/18,17,1044.8,995.8
9/19/18,18,1028.2,985.9
9/19/18,19,1033,983.2
9/19/18,20,1050.4,995.8
9/19/18,21,1008.3,956.7
9/19/18,22,925.8,893.8
9/19/18,23,840.9,811.8
9/19/18,24,761,734.3
9/20/18,1,692.5,686.5
9/20/18,2,663.9,663.9
9/20/18,3,652.4,645.8
9/20/18,4,644.2,631.9
9/20/18,5,655.9,647.7
9/20/18,6,689.7,698.3
9/20/18,7,817,784.7
9/20/18,8,895.4,842.9
9/20/18,9,916.3,882.9
9/20/18,10,942.1,918.2
9/20/18,11,950.3,941.1
9/20/18,12,942.2,956.1
9/20/18,13,953.1,957.6
9/20/18,14,965.1,967
9/20/18,15,957,968.7
9/20/18,16,942.4,958.8
9/20/18,17,933.7,958.3
9/20/18,18,938.1,950
9/20/18,19,968.8,952.2
9/20/18,20,982.8,976
9/20/18,21,985.3,943
9/20/18,22,893.7,886.7
9/20/18,23,792.7,806.1
9/20/18,24,737.6,732.7
9/21/18,1,666.8,683.5
9/21/18,2,631.3,652.6
9/21/18,3,621.8,639
9/21/18,4,649.4,631.3
9/21/18,5,664,643.9
9/21/18,6,605.1,685.6
9/21/18,7,816.1,771.6
9/21/18,8,896.3,829.9
9/21/18,9,903.5,873.8
9/21/18,10,923.3,906.4
9/21/18,11,945.9,922.2
9/21/18,12,962.1,940.4
9/21/18,13,987.8,946
9/21/18,14,1035.4,952.8
9/21/18,15,1053.4,953.7
9/21/18,16,1060.9,944.9
9/21/18,17,1046.2,933.2
9/21/18,18,1042.2,927.1
9/21/18,19,1017.5,935.4
9/21/18,20,1057,948
9/21/18,21,1021.4,915.5
9/21/18,22,934.4,877.9
9/21/18,23,823,827.9
9/21/18,24,784.6,756.2
9/22/18,1,766.8,710.2
9/22/18,2,756.7,685.9
9/22/18,3,716.7,672
9/22/18,4,722.2,669.3
9/22/18,5,705.5,678.2
9/22/18,6,746.1,699.4
9/22/18,7,732.8,737.5
9/22/18,8,760,776.7
9/22/18,9,788.6,821.1
9/22/18,10,796,861.3
9/22/18,11,840.5,885.1
9/22/18,12,852.6,893.3
9/22/18,13,869.1,898.9
9/22/18,14,871.1,901.3
9/22/18,15,876.2,896.5
9/22/18,16,859.7,886.7
9/22/18,17,886.8,883.2
9/22/18,18,890.4,883.8
9/22/18,19,902.8,886.8
9/22/18,20,916.5,896
9/22/18,21,896.3,864.7
9/22/18,22,850.2,814.2
9/22/18,23,711,756.4
9/22/18,24,660.9,692.8
9/23/18,1,631.5,649
9/23/18,2,605.4,619.3
9/23/18,3,580.7,595.7
9/23/18,4,591.6,583.1
9/23/18,5,594.1,578.7
9/23/18,6,607.7,586.7
9/23/18,7,630.7,603.2
9/23/18,8,633.6,632.5
9/23/18,9,683.9,688.6
9/23/18,10,714.5,735.7
9/23/18,11,702.7,768.3
9/23/18,12,736.1,785.3
9/23/18,13,789.3,797.2
9/23/18,14,811.3,799.8
9/23/18,15,788.2,795
9/23/18,16,791.1,799.5
9/23/18,17,815,815.3
9/23/18,18,848.7,837.5
9/23/18,19,846.6,862
9/23/18,20,862,885.8
9/23/18,21,867.5,847.9
9/23/18,22,801.9,788.7
9/23/18,23,719.8,721.9
9/23/18,24,644.2,659.1
9/24/18,1,658.3,616.4
9/24/18,2,682.3,590.4
9/24/18,3,666.4,576.7
9/24/18,4,622.2,572.1
9/24/18,5,616.1,586.4
9/24/18,6,619.9,641.8
9/24/18,7,755.8,732.6
9/24/18,8,855.2,795.5
9/24/18,9,875.4,834.9
9/24/18,10,890.5,863.5
9/24/18,11,909.2,880.3
9/24/18,12,902,890.5
9/24/18,13,902.9,886.8
9/24/18,14,881.3,891.6
9/24/18,15,880,881.3
9/24/18,16,858.7,875.4
9/24/18,17,872.9,877.8
9/24/18,18,899,897.4
9/24/18,19,894.9,923.3
9/24/18,20,949,931.7
9/24/18,21,894.9,890.2
9/24/18,22,854.5,826
9/24/18,23,741.9,743.1
9/24/18,24,634.3,676.6
9/25/18,1,583,625
9/25/18,2,594.2,608.3
9/25/18,3,560.4,593.8
9/25/18,4,575.4,588.4
9/25/18,5,573.1,604.1
9/25/18,6,577.5,656.8
9/25/18,7,772.5,753.5
9/25/18,8,817.6,818.7
9/25/18,9,921.5,858.4
9/25/18,10,921.7,884.6
9/25/18,11,950.4,909.6
9/25/18,12,960.9,926.6
9/25/18,13,918.4,933.2
9/25/18,14,938.8,942.4
9/25/18,15,942.3,941.3
9/25/18,16,904.6,943.9
9/25/18,17,917.2,952.2
9/25/18,18,1043.1,970.4
9/25/18,19,1072.5,982
9/25/18,20,1055,973.1
9/25/18,21,1023.2,936.9
9/25/18,22,925.4,876.8
9/25/18,23,855.9,808.3
9/25/18,24,788.6,745.7
9/26/18,1,749.1,701.5
9/26/18,2,707,675.8
9/26/18,3,709.5,661.5
9/26/18,4,704.9,665.5
9/26/18,5,722.3,676.1
9/26/18,6,766,735.7
9/26/18,7,938,846.6
9/26/18,8,1019.4,922.3
9/26/18,9,1089.1,969.6
9/26/18,10,1039.5,1011.5
9/26/18,11,1076.4,1051.6
9/26/18,12,1098,1082.8
9/26/18,13,1136.9,1095.3
9/26/18,14,1189.3,1112.3
9/26/18,15,1198.6,1120.4
9/26/18,16,1175.3,1117.7
9/26/18,17,1168.2,1122.8
9/26/18,18,1183.2,1125.5
9/26/18,19,1205.2,1137.2
9/26/18,20,1244.7,1140.5
9/26/18,21,1167.5,1101.4
9/26/18,22,1062.4,1042.3
9/26/18,23,944.1,959.7
9/26/18,24,857.4,876.9
9/27/18,1,804.2,809.7
9/27/18,2,794.3,755.1
9/27/18,3,765.5,727.3
9/27/18,4,755,709.3
9/27/18,5,711.7,710.8
9/27/18,6,734.8,746.2
9/27/18,7,862.9,825.4
9/27/18,8,992.7,879.8
9/27/18,9,961.3,904.7
9/27/18,10,987.9,928.9
9/27/18,11,994.5,938
9/27/18,12,1000.2,954
9/27/18,13,982.9,953.1
9/27/18,14,967.2,968.9
9/27/18,15,982.4,976.7
9/27/18,16,957.8,976.1
9/27/18,17,951,977.4
9/27/18,18,931.9,957.1
9/27/18,19,943.1,957
9/27/18,20,928.5,969.4
9/27/18,21,916.6,924.3
9/27/18,22,849.7,861.8
9/27/18,23,754.3,775.9
9/27/18,24,693,718.1
9/28/18,1,694.5,671.2
9/28/18,2,646.6,641.8
9/28/18,3,544.5,625.9
9/28/18,4,593,622.7
9/28/18,5,571.1,636.8
9/28/18,6,646,676.6
9/28/18,7,828.1,761
9/28/18,8,951.7,825.5
9/28/18,9,939.7,865.6
9/28/18,10,909.2,896.1
9/28/18,11,866.5,917.4
9/28/18,12,860,929.4
9/28/18,13,917.2,919.2
9/28/18,14,912.4,913.9
9/28/18,15,923.5,897.9
9/28/18,16,894.9,891.6
9/28/18,17,900.7,884.3
9/28/18,18,890.3,883.4
9/28/18,19,868.9,898.2
9/28/18,20,834.1,899.9
9/28/18,21,887.5,861.6
9/28/18,22,814.2,827
9/28/18,23,675.4,759
9/28/18,24,634.7,698.7
9/29/18,1,692.6,643.2
9/29/18,2,664.1,621
9/29/18,3,645.7,601.4
9/29/18,4,625.8,592.7
9/29/18,5,629.4,595.2
9/29/18,6,610.6,606.8
9/29/18,7,647.8,647
9/29/18,8,674.1,693.1
9/29/18,9,746.9,740.7
9/29/18,10,765.3,782.5
9/29/18,11,757,808.4
9/29/18,12,765,822.2
9/29/18,13,776.9,828.5
9/29/18,14,777.1,835.2
9/29/18,15,797.6,842.4
9/29/18,16,808.8,843.3
9/29/18,17,815.9,851.4
9/29/18,18,824.6,858.8
9/29/18,19,893.1,865.6
9/29/18,20,909,871.8
9/29/18,21,832.1,835.7
9/29/18,22,752.4,788.5
9/29/18,23,693.2,730.6
9/29/18,24,628.8,681
9/30/18,1,634,633.5
9/30/18,2,602.4,601
9/30/18,3,582,580.6
9/30/18,4,572,569.6
9/30/18,5,576.2,566.9
9/30/18,6,589.4,571.1
9/30/18,7,619.4,588.6
9/30/18,8,609.7,628.6
9/30/18,9,710.3,683.4
9/30/18,10,744.6,724.3
9/30/18,11,764.7,754.3
9/30/18,12,715.9,769.4
9/30/18,13,745.9,783.8
9/30/18,14,734.4,791
9/30/18,15,764.5,793.1
9/30/18,16,774.7,799.9
9/30/18,17,757.7,817.6
9/30/18,18,856.6,837.1
9/30/18,19,908.2,860.5
9/30/18,20,933.7,880.3
9/30/18,21,867.5,844.6
9/30/18,22,754.2,789.9
9/30/18,23,657.3,719.2
9/30/18,24,577.9,654.3
10/1/18,1,581.8,616.7
10/1/18,2,569.4,590.6
10/1/18,3,558.7,571.3
10/1/18,4,558.8,572.6
10/1/18,5,572.8,583.8
10/1/18,6,590.8,641.4
10/1/18,7,733.2,734.4
10/1/18,8,846.5,799.8
10/1/18,9,851.6,844.9
10/1/18,10,862.4,885.7
10/1/18,11,882.1,919.3
10/1/18,12,858.3,944.5
10/1/18,13,874.4,949.7
10/1/18,14,881.6,950.9
10/1/18,15,861.2,942
10/1/18,16,850.7,934.3
10/1/18,17,901.7,931.9
10/1/18,18,927.4,939.8
10/1/18,19,1003.4,954.9
10/1/18,20,973.9,942.8
10/1/18,21,921.8,893.8
10/1/18,22,815.2,834.8
10/1/18,23,726.4,761.2
10/1/18,24,632.4,688.6
10/2/18,1,574.4,642.1
10/2/18,2,571.5,612.3
10/2/18,3,560.5,602.1
10/2/18,4,555.3,596.9
10/2/18,5,583.4,609.3
10/2/18,6,651.4,658.1
10/2/18,7,783.9,757
10/2/18,8,893.7,826.3
10/2/18,9,892.7,867
10/2/18,10,892.4,893.7
10/2/18,11,910.2,913.1
10/2/18,12,917.8,924.3
10/2/18,13,895.4,919.9
10/2/18,14,914.1,916.9
10/2/18,15,901.1,912.9
10/2/18,16,902,910.3
10/2/18,17,907.9,917.7
10/2/18,18,952.1,937.8
10/2/18,19,1005.3,982.1
10/2/18,20,976.4,973.9
10/2/18,21,924,934
10/2/18,22,836.7,869.2
10/2/18,23,759.3,791
10/2/18,24,681.1,720.3
10/3/18,1,736.9,672.4
10/3/18,2,702.7,643.2
10/3/18,3,675.3,631.5
10/3/18,4,661.7,625.8
10/3/18,5,676,634.3
10/3/18,6,724.3,685.9
10/3/18,7,833.1,785.4
10/3/18,8,928.2,846.2
10/3/18,9,943.6,877.7
10/3/18,10,934.4,900.8
10/3/18,11,966.6,913.7
10/3/18,12,966.3,921
10/3/18,13,964,922.5
10/3/18,14,975.2,929.1
10/3/18,15,942.7,927.5
10/3/18,16,955.9,927.9
10/3/18,17,962,925.5
10/3/18,18,972.6,934.3
10/3/18,19,990.4,966.8
10/3/18,20,1029.7,971
10/3/18,21,953.4,926.9
10/3/18,22,829,866.3
10/3/18,23,777.4,781.6
10/3/18,24,671.6,702.9
10/4/18,1,653.6,650
10/4/18,2,628.2,622.2
10/4/18,3,585.1,604.1
10/4/18,4,590.1,597.6
10/4/18,5,602,611.6
10/4/18,6,621.5,666
10/4/18,7,778.5,766.2
10/4/18,8,894.5,835.2
10/4/18,9,818.9,866.7
10/4/18,10,823.3,896.5
10/4/18,11,833.9,922.2
10/4/18,12,887.1,936.4
10/4/18,13,872.2,944.9
10/4/18,14,879.5,949.6
10/4/18,15,862.4,948.6
10/4/18,16,848.7,950.4
10/4/18,17,915.6,950.9
10/4/18,18,958.4,954.8
10/4/18,19,956.1,978.3
10/4/18,20,969.8,990.9
10/4/18,21,932,952.2
10/4/18,22,867,896.3
10/4/18,23,799.5,824.5
10/4/18,24,727.5,754.4
10/5/18,1,656.7,698
